20230417094334591	IT	IT기기	아이폰15 프로 맥스, 가변식 줌 렌즈 탑재설	이정현 미디어연구소	2023. 4. 17. 09:43	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417094336081olkf.jpg
20230417100012319	IT	IT기기	삼성닷컴 e식품관 ‘헬스 콜라보 프로젝트’	김명근 기자	2023. 4. 17. 10:00	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/sportsdonga/20230417100015171tkso.jpg
20230417095419045	IT	IT기기	레인보우로보틱스, 美 카스카라로보틱스 협동로봇 대리점 선정	신영빈 기자	2023. 4. 17. 09:54	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417095421620lere.jpg
20230417101229028	IT	IT기기	'AAM 스타트업' 플라나, iF 디자인 어워드 수상	신영빈 기자	2023. 4. 17. 10:12	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417101231022axhs.jpg
20230417100018342	IT	IT기기	LG전자, 소형창도 설치 가능한 이동식 에어컨 선봬	류은주 기자	2023. 4. 17. 10:00	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417100020566jkku.jpg
20230417190040743	IT	Tech일반	배틀그라운드의 크래프톤-제페토의 네이버제트, 메타버스 합작법인 ‘미글루’ 추진	이해준	2023. 4. 17. 19:00	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/joongang/20230417190041322bipx.jpg
20230417094806784	IT	IT기기	‘전세 피해’ 규모 역대 최대 수준…피해 지원책 살펴보니	김동진	2023. 4. 17. 09:48	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/itdonga/20230417094809020okuv.jpg
20230417184844530	IT	Tech일반	크래프톤·네이버제트, 메타버스 '미글루' 구축 위한 합작회사 설립	남해인 기자	2023. 4. 17. 18:48	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/NEWS1/20230417184845800rzsd.jpg
20230417191511972	IT	Tech일반	크래프톤, 네이버제트와 메타버스 합작법인 ‘미글루’ 설립	김재섭	2023. 4. 17. 19:15	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/hani/20230417201004862ooze.jpg
20230417192952202	IT	Tech일반	[이영완의 사이언스카페 | 파지 저항성 대장균 균주] 생물 공장 망치는 바이러스, 설계도 바꿔 막는다	이영완 조선비즈 과학전문기자	2023. 4. 17. 19:29	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/economychosun/20230417192953531naom.jpg
20230417194043383	IT	Tech일반	“넷플릭스 반값도 안 된다” 남녀연애로 대박친 ‘티빙’ 어쩌다 헐값	입력 	2023. 4. 18. 00:25	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ned/20230417194045032motv.jpg
20230417200007634	IT	Tech일반	MS, 삼성 손잡고 역습?…“구글의 독점을 흔드는 신호”	옥기원	2023. 4. 17. 20:00	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/hani/20230417214015220vupk.jpg
20230417194931480	IT	Tech일반	[데이터링] "건당 1천원씩 300만건 샀는데 무용지물...데이터 경제 걸림돌"	박진영	2023. 4. 17. 19:49	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/inews24/20230417194933670nkma.jpg
20230417224016538	IT	Tech일반	[속보] 스페이스X, ‘화성 이주’ 꿈 담은 우주선 스타십 첫 궤도비행 연기	송복규 기자	2023. 4. 17. 22:40	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/chosunbiz/20230417224018399grak.jpg
20230417201134862	IT	Tech일반	[한국 과학기술 1번지] 박현민 표준연 원장 "양자과학기술 강국 선도"	이다온 기자	2023. 4. 17. 20:11	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/daejonilbo/20230417201136379addb.jpg
20230417200420714	IT	Tech일반	알츠하이머 뇌 대사 변화 영상화…조기 진단 치료 연다!	박장훈	2023. 4. 17. 20:04	https://sitem.ssgcdn.com/95/89/87/item/1000111878995_i1_1100.jpg
20230417215812203	IT	Tech일반	알츠하이머 뇌 대사 변화 영상화…조기 진단 치료 연다!	박장훈	2023. 4. 17. 21:58	https://sitem.ssgcdn.com/95/89/87/item/1000111878995_i1_1100.jpg
20230417225325602	IT	Tech일반	스페이스X '스타십' 첫 발사, 발사 40초 전 연기	강민구	2023. 4. 17. 22:53	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/18/Edaily/20230418082217011gyvz.jpg
20230417230502674	IT	Tech일반	국제인공지능&윤리협회-크라우드웍스, AI윤리 공동사업 MOU	방은주 기자	2023. 4. 17. 23:05	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417230503653eicr.jpg
20230417092634898	IT	휴대폰통신	SKT-엑스온, 싱가포르 AUX 미디어와 가상제작 분야 협력	오규진	2023. 4. 17. 09:26	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417110131154give.jpg
20230417225326603	IT	Tech일반	스페이스X, ‘화성 이주’ 우주선 스타십 시험 비행 연기… “압력 밸브 결함”	송복규 기자	2023. 4. 17. 22:53	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/chosunbiz/20230417225518831qeeb.jpg
20230417175341195	IT	Tech일반	“요금 올리더니” 넷플릭스, 한국서 1400억원 더 벌었다		2023. 4. 17. 17:53	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ned/20230417175342920dhqv.jpg
20230417175441225	IT	Tech일반	“5년내 30개 기업에 투자···옵스나우 플랫폼 태워 해외 진출”	허진 기자	2023. 4. 17. 17:54	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/seouleconomy/20230417182844062icnk.jpg
20230417180718607	IT	Tech일반	이인실 청장, 반도체 분야 특허심사관 임명장 수여식 참석	박신휘	2023. 4. 17. 18:07	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417180718909glwy.jpg
20230417180722610	IT	Tech일반	이인실 청장, 반도체 분야 특허심사관 임명장 수여식 참석	박신휘	2023. 4. 17. 18:07	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417180722276rvfu.jpg
20230417180601568	IT	Tech일반	“대전에 한국판 퀀텀밸리 조성”…대전시·출연연 10개 기관 힘 모은다	조한필 기자(jhp@mk.co.kr)	2023. 4. 17. 18:06	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/mk/20230417180603527xebd.jpg
20230417180839634	IT	Tech일반	위메이드, 올해 신작 쏟아낸다…게임 라인업 공개	민단비	2023. 4. 17. 18:08	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dailian/20230417180842456hqgp.jpg
20230417175706297	IT	Tech일반	중앙대학교 인간로봇융합연구센터 김우석 사무국장 “연구센터 운영에도 융합이 중요”	한만혁	2023. 4. 17. 17:57	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/itdonga/20230417175709608aelf.jpg
20230417181021679	IT	Tech일반	대전시, 양자과학 선도도시로 도약 선언…`대덕퀀텀밸리` 조성 등 생태계 본격화	이준기	2023. 4. 17. 18:10	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417181023248ajpq.jpg
20230417181822872	IT	Tech일반	행정안전부, 입체적 주소정보 제공 플랫폼 구축	남혁우 기자	2023. 4. 17. 18:18	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417181825104kcmn.jpg
20230417184041395	IT	Tech일반	“당근 거래 1시간 기다렸는데, 돌연 취소” ‘무개념당근족’ 어쩌나	입력 	2023. 4. 17. 19:01	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ned/20230417184043368ybzu.jpg
20230417183524264	IT	Tech일반	크래프톤, 네이버제트와 북미에 메타버스 합작회사 세운다	권오용	2023. 4. 17. 18:35	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ilgansports/20230417183528000uxgd.jpg
20230417182718085	IT	Tech일반	인젠트, 안될과학과 DBMS 발전과정 콘텐츠 공개	남혁우 기자	2023. 4. 17. 18:27	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417182722867djeg.png
20230417183331225	IT	Tech일반	현대오토에버, 배리어프리 앱 개발 콘테스트 접수 시작	남혁우 기자	2023. 4. 17. 18:33	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417183333132nntf.jpg
20230417093018024	IT	휴대폰통신	KT, 협력사 달래기…"소통 강화로 대표대행 체제 우려 해소"	조성미	2023. 4. 17. 09:30	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417093018829vcwi.jpg
20230417184053399	IT	Tech일반	슈나이더 일렉트릭, 하노버메세서 넷제로 솔루션 공개	남혁우 기자	2023. 4. 17. 18:40	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417184055350dokt.jpg
20230417100026367	IT	휴대폰통신	KT 지배구조개선TF에 주형환 전 장관 등 5인 참여	임은진	2023. 4. 17. 10:00	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417100026946sdjm.jpg
20230417102129438	IT	휴대폰통신	SKT, 싱가포르 기업과 버추얼 스튜디오 협력 시동	김나인	2023. 4. 17. 10:21	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417194617660ouex.jpg
20230417102130439	IT	휴대폰통신	KT, `뉴 거버넌스 구축 TF` 전문가 확정…주형환 전 산자부 장관 등 5명	김나인	2023. 4. 17. 10:21	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417102132131tste.jpg
20230417103907279	IT	휴대폰통신	SKT, 엑스온스튜디오·싱가포르 AUX Media와 협약 체결	차희주	2023. 4. 17. 10:39	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417103907226qdxu.jpg
20230417102811751	IT	휴대폰통신	알뜰폰 기업 KT엠모바일, 20만원 스마트폴더폰 출시	김나인	2023. 4. 17. 10:28	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417102812477awqh.jpg
20230417102132441	IT	휴대폰통신	K팝그룹 에이티즈 콘서트, `아이돌플러스`서 보세요	김나인	2023. 4. 17. 10:21	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417102133740rzul.jpg
20230417142734515	IT	휴대폰통신	영천 한의마을서 방 탈출형 야외 미션 게임 운영	이강일	2023. 4. 17. 14:27	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417142734616vhdx.jpg
20230417111425157	IT	휴대폰통신	카카오페이 "애플 앱스토어에서 카드결제 하세요"	오규진	2023. 4. 17. 11:14	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417111426024wafu.jpg
20230417171022599	IT	Tech일반	코로나가 '암 정복' 힌트될까…mRNA로 '암 백신' 효과봤다	임주형	2023. 4. 17. 17:10	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/akn/20230417171024378indy.jpg
20230417171852968	IT	Tech일반	티맵, 복잡한 주소 대신 단어 3개로 위치 찾는다	정길준	2023. 4. 17. 17:18	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ilgansports/20230417171854117acyr.jpg
20230417171103622	IT	Tech일반	위메이드, '나이트크로우' 시작으로 신작 쏟아낸다	김동훈	2023. 4. 17. 17:11	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/BUSINESSWATCH/20230417171107217nsbe.jpg
20230417171858970	IT	Tech일반	삼성, 폰 검색엔진 MS ‘빙’으로 교체 검토에…구글 ‘패닉’	남혜정기자	2023. 4. 17. 17:18	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/donga/20230417171900841lfmq.jpg
20230417172349156	IT	Tech일반	라인 블록체인 자회사, 아랍에미리트 아부다비에 재단 설립	박현영 기자	2023. 4. 17. 17:23	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/NEWS1/20230417172350978jisq.jpg
20230417171703888	IT	Tech일반	LG유플러스, 에이티즈 콘서트 실시간 중계	김동훈	2023. 4. 17. 17:17	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/BUSINESSWATCH/20230417171707247hfcb.jpg
20230417172703293	IT	Tech일반	코인플러그, 유비벨록스와 블록체인 사업 협력	김동훈	2023. 4. 17. 17:27	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/BUSINESSWATCH/20230417172704127ckod.jpg
20230417173506603	IT	Tech일반	‘자율규제 강령’이 중국·미국 게임사 좋은 일 시켜준다, 왜?	김재섭	2023. 4. 17. 17:35	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/hani/20230417185003229wzyi.jpg
20230417173822699	IT	Tech일반	10만원대 폴더폰 나왔다…KT엠모바일, '에이루트 폴더A1' 출시	남궁경	2023. 4. 17. 17:38	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dailian/20230417173825120hwuq.png
20230417173657657	IT	Tech일반	Samsung may replace Google with Bing on Galaxy	신하늬	2023. 4. 17. 17:36	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/koreajoongangdaily/20230417173702151kmty.jpg
20230417174250840	IT	Tech일반	크래프톤, 네이버제트와 합작회사 설립…“메타버스 본격 개발”	민단비	2023. 4. 17. 17:42	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dailian/20230417174251929ltgu.jpg
20230417174704957	IT	Tech일반	자본잠식 빠진 거래소…신사업 활로 모색	편지수	2023. 4. 17. 17:47	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/BUSINESSWATCH/20230417174705216ffap.jpg
20230417173802694	IT	Tech일반	크래프톤, 네이버제트와 메타버스 플랫폼 만든다	김동훈	2023. 4. 17. 17:38	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/BUSINESSWATCH/20230417173808722qnzl.jpg
20230417174846027	IT	Tech일반	크래프톤, 네이버제트와 메타버스 합작회사 설립 추진	이소연 기자	2023. 4. 17. 17:48	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/chosunbiz/20230417174851054rbqy.jpg
20230417175317188	IT	Tech일반	갤럭시 '빙' 채택설에 패닉···구글, 새 AI 검색엔진 개발 사활	윤민혁 기자	2023. 4. 17. 17:53	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/seouleconomy/20230417190821457rfza.jpg
20230417092457844	IT	휴대폰통신	KT엠모바일, 청소년·어르신 위한 LTE 스마트 폴더폰 출시	임은진	2023. 4. 17. 09:24	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417092457201hakn.jpg
20230417153317330	IT	휴대폰통신	[게시판] 티맵·왓쓰리워즈, 정확한 위치 서비스 지원 협약	홍국기	2023. 4. 17. 15:33	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417153317208rkip.jpg
20230417092536874	IT	휴대폰통신	LGU+ "에이티즈 콘서트, 아이돌플러스서 독점 생중계"	오규진	2023. 4. 17. 09:25	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417092536926rhuj.jpg
20230417154811920	IT	휴대폰통신	외부전문가 5명 선정… KT, 경영 정상화 속도낸다	김나인	2023. 4. 17. 15:48	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417194226352wtmc.jpg
20230417164614669	IT	휴대폰통신	변재일 의원 "넷플릭스, 韓 매출액 22% 늘었는데 법인세는 33억원"	김나인	2023. 4. 17. 16:46	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417164615944ycru.jpg
20230417155043007	IT	휴대폰통신	KT 지배구조TF에 주형환 前장관 등 5인 참여…외국인도 투입(종합)	임은진	2023. 4. 17. 15:50	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/yonhap/20230417155043079annu.jpg
20230417170909551	IT	휴대폰통신	尹 정부 `미디어·콘텐츠융합발전위` 출범…미디어·콘텐츠 산업 정책 힘 싣나	김나인	2023. 4. 17. 17:09	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/dt/20230417170911258bpwf.jpg
20230417173317549	IT	통신_모바일	[포토] 대한항공 '봄맞이 항공기 세척'	박형기 기자(oneshot@mk.co.kr)	2023. 4. 17. 17:33	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/mk/20230417173319187sltc.jpg
20230417173314545	IT	통신_모바일	진격의 LG…올해 전장 수주잔액 100조 넘긴다	오찬종 기자(ocj2123@mk.co.kr)	2023. 4. 17. 17:33	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/mk/20230417173315294jblx.jpg
20230417173205505	IT	통신_모바일	광야 애타게 부르더니…에스파, '위버스'로 간다	이승우	2023. 4. 17. 17:32	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/18/ked/20230418010304361azuv.jpg
20230417174703955	IT	통신_모바일	크래프톤-네이버제트, 메타버스 합작회사 설립한다	이승우	2023. 4. 17. 17:47	https://img1.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ked/20230417174705689rpvm.jpg
20230417175433219	IT	통신_모바일	크래프톤, 네이버제트와 480억 규모 메타버스 합작사 설립	최은수 기자	2023. 4. 17. 17:54	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/newsis/20230417175433620muaw.jpg
20230417164106428	IT	Tech일반	국내 엠폭스 지역사회 감염 확산…3명 추가 총 13명 확진	김양혁 기자	2023. 4. 17. 16:41	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/chosunbiz/20230417164108035yneo.jpg
20230417164826736	IT	Tech일반	106억 디플정 인프라사업 설명회 18일 열려	방은주 기자	2023. 4. 17. 16:48	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417164827255xokp.jpg
20230417164853748	IT	Tech일반	SKT, 싱가포르 버추얼 프로덕션과 '맞손'…"글로벌 제작 시스템 구축"	정길준	2023. 4. 17. 16:48	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ilgansports/20230417164854831axou.jpg
20230417164842742	IT	Tech일반	라인, 토큰 운영 '핀시아 재단' 설립…거버넌스도 개편	김윤희 기자	2023. 4. 17. 16:48	https://img4.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417164845684mfiz.png
20230417170018202	IT	Tech일반	개인정보위 "온·오프라인 가명정보 활용 지원체계 확립 방안 검토"	황정빈 기자	2023. 4. 17. 17:00	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ZDNetKorea/20230417170020958xzli.jpg
20230417165943155	IT	Tech일반	LGU+, 에이티즈 서울 앙코르 콘서트 독점 생중계	정길준	2023. 4. 17. 16:59	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/ilgansports/20230417165944402sose.jpg
20230417165101827	IT	Tech일반	[IT애정남] 재개된 해외여행, 배터리 기내 반입 알려주세요!	남시현	2023. 4. 17. 16:51	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/itdonga/20230417165104440uxou.jpg
20230417170052229	IT	Tech일반	개보위, ‘개인정보보호법 개정안’ 시행 앞두고 산업계 간담회	전현우	2023. 4. 17. 17:00	https://img3.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/kbs/20230417171752066xyzg.jpg
20230417170104240	IT	Tech일반	유일에너테크, 내달 신사옥 완공…"차세대 배터리 대응 채비"	정현정	2023. 4. 17. 17:01	https://img2.daumcdn.net/thumb/R658x0.q70/?fname=https://t1.daumcdn.net/news/202304/17/etimesi/20230417170106768nhzg.jpg
